;;;;;;;;
UF;Município;Código Escola no INEP;CNPJ;Entidade;Segmento;Número de Alunos;Categoria;Conveniada
SP;SOROCABA;35190445;;INTEGRAR NUCLEO DE EDUCACAO ESPECIAL;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 59 ;Filantrópica;Municipal
SP;SOROCABA;35147229;4382672000160;MELANIE KLEIN INSTITUTO EDUCACAO ESPECIAL;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 87 ;Comunitária;Municipal
SP;SOROCABA;35480198;2763405000107;MENINO JESUS ASSOCIACAO BENEFICIENTE CRECHE;CRECHE INTEGRAL CONVENIADA; 96 ;Comunitária;Municipal
SP;SOROCABA;35480198;2763405000107;MENINO JESUS ASSOCIACAO BENEFICIENTE CRECHE;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Comunitária;Municipal
SP;SOROCABA;35188189;71871065000150;NOSSA SENHORA IMACULADA CENTRO DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 126 ;Filantrópica;Municipal
SP;SOROCABA;35188189;71871065000150;NOSSA SENHORA IMACULADA CENTRO DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
SP;SOROCABA;35188177;71871065000231;SAGRADA FAMILIA CENTRO DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 91 ;Filantrópica;Municipal
SP;SOROCABA;35190007;57052391000105;SANTA RITA DE CASSIA ASSOCIACAO EDUCACIONAL;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 171 ;Filantrópica;Municipal
SP;SOROCABA;35306307;45406964000172;SANTO AGOSTINHO EDUCANDARIO;CRECHE INTEGRAL CONVENIADA; 205 ;Filantrópica;Municipal
SP;SOROCABA;35306307;45406964000172;SANTO AGOSTINHO EDUCANDARIO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
SP;SUD MENNUCCI;35190100;;CANTINHO DO CEU EEE DA APAE DE SUD MENNUCCI;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 7 ;Comunitária;Estadual e Municipal
SP;SUMARE;35419941;9624044000167;ALGODAO DOCE ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 121 ;Comunitária;Municipal
SP;SUMARE;35419941;9624044000167;ALGODAO DOCE ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
SP;SUMARE;35145300;49632383000100;APAE DE SUMARE;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 225 ;Filantrópica;Estadual e Municipal
SP;SUMARE;35444273;11705380000186;AQUARELA ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 182 ;Comunitária;Municipal
SP;SUMARE;35569586;11705380000267;AQUARELA ESCOLA DE EDUCACAO INFANTIL UNIDADE II;CRECHE INTEGRAL CONVENIADA; 72 ;Comunitária;Municipal
SP;SUMARE;35449428;9510109000143;ARCO IRIS ENCANTADO ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 54 ;Comunitária;Municipal
SP;SUMARE;35449428;9510109000143;ARCO IRIS ENCANTADO ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
SP;SUMARE;35465677;12139886000138;BAMBOLOA ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 42 ;Comunitária;Municipal
SP;SUMARE;35449283;7920163000131;BEM QUERER INSTITUTO SOCIAL E EDUCACIONAL;CRECHE INTEGRAL CONVENIADA; 138 ;Filantrópica;Municipal
SP;SUMARE;35357900;7796474000130;BOLINHA DE SABAO ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 131 ;Comunitária;Municipal
SP;SUMARE;35444212;11008991000175;BONECO DE NEVE CENTRO DE RECREACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 43 ;Comunitária;Municipal
SP;SUMARE;35444212;11008991000175;BONECO DE NEVE CENTRO DE RECREACAO INFANTIL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
SP;SUMARE;35476183;13053835000151;CANTINHO DA VOVO ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 48 ;Comunitária;Municipal
SP;SUMARE;35496900;18058728000130;CEGONHA CARINHOSA ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 43 ;Comunitária;Municipal
SP;SUMARE;35447109;11050131000108;CHAPEUZINHO AMARELO ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 128 ;Comunitária;Municipal
SP;SUMARE;35447109;11050131000108;CHAPEUZINHO AMARELO ESCOLA DE EDUCACAO INFANTIL;PRÉ-ESCOLA PARCIAL CONVENIADA; 10 ;Comunitária;Municipal
SP;SUMARE;35004093;21212541000153;COLEGIO NA PONTA DO LAPIS;CRECHE INTEGRAL CONVENIADA; 70 ;Comunitária;Municipal
SP;SUMARE;35004093;21212541000153;COLEGIO NA PONTA DO LAPIS;CRECHE PARCIAL CONVENIADA; 16 ;Comunitária;Municipal
SP;SUMARE;35006659;31666623000121;COLEGIO NA PONTA DO LAPIS II;CRECHE INTEGRAL CONVENIADA; 54 ;Comunitária;Municipal
SP;SUMARE;35006662;13062285000218;COLEGIO PEQUENO APRENDIZ UNIDADE II;CRECHE INTEGRAL CONVENIADA; 44 ;Comunitária;Municipal
SP;SUMARE;35004994;28763659000119;COLEGIO QUATRO PILARES;CRECHE INTEGRAL CONVENIADA; 59 ;Comunitária;Municipal
SP;SUMARE;35004994;28763659000119;COLEGIO QUATRO PILARES;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Comunitária;Municipal
SP;SUMARE;35496935;18353007000152;COLORINDO O FUTURO ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 72 ;Comunitária;Municipal
SP;SUMARE;35496935;18353007000152;COLORINDO O FUTURO ESCOLA DE EDUCACAO INFANTIL;PRÉ-ESCOLA PARCIAL CONVENIADA; 22 ;Comunitária;Municipal
SP;SUMARE;35496935;18353007000152;COLORINDO O FUTURO ESCOLA DE EDUCACAO INFANTIL;EDUCAÇÃO ESPECIAL CONVENIADA - PRÉ-ESCOLA ; 1 ;Comunitária;Municipal
SP;SUMARE;35122713;6100169000108;CRESCENDO E APRENDENDO ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 106 ;Comunitária;Municipal
SP;SUMARE;35460862;12049369000178;CRIARTE ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 73 ;Comunitária;Municipal
SP;SUMARE;35006649;30461770000100;EDUCACAO INFANTIL DOCE ENCANTO;CRECHE INTEGRAL CONVENIADA; 47 ;Comunitária;Municipal
SP;SUMARE;35467935;12373208000135;ELEFANTE COLORIDO ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 46 ;Comunitária;Municipal
SP;SUMARE;35585973;13885465000119;ESCOLA DE EDUCACAO INFANTIL CANTINHO DA TIA ROSE;CRECHE INTEGRAL CONVENIADA; 66 ;Comunitária;Municipal
SP;SUMARE;35580880;22939558000170;ESCOLA DE EDUCACAO INFANTIL CANTINHO DO SABER;CRECHE INTEGRAL CONVENIADA; 56 ;Comunitária;Municipal
SP;SUMARE;35580430;21526036000183;ESCOLA DE EDUCACAO INFANTIL CENTOPEIA;CRECHE INTEGRAL CONVENIADA; 86 ;Comunitária;Municipal
SP;SUMARE;35005990;46093332000240;ESCOLA DE EDUCACAO INFANTIL CENTRO PAULINO;CRECHE INTEGRAL CONVENIADA; 98 ;Comunitária;Municipal
SP;SUMARE;35005990;46093332000240;ESCOLA DE EDUCACAO INFANTIL CENTRO PAULINO;PRÉ-ESCOLA INTEGRAL CONVENIADA; 15 ;Comunitária;Municipal
SP;SUMARE;35569574;14969377000168;ESCOLA DE EDUCACAO INFANTIL CINCO SENTIDOS;CRECHE INTEGRAL CONVENIADA; 73 ;Comunitária;Municipal
SP;SUMARE;35569574;14969377000168;ESCOLA DE EDUCACAO INFANTIL CINCO SENTIDOS;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
SP;SUMARE;35580892;21287357000172;ESCOLA DE EDUCACAO INFANTIL COLORIR E APRENDER;CRECHE INTEGRAL CONVENIADA; 84 ;Comunitária;Municipal
SP;SUMARE;35004982;28583495000148;ESCOLA DE EDUCACAO INFANTIL FUTURO BRILHANTE;CRECHE INTEGRAL CONVENIADA; 55 ;Comunitária;Municipal
SP;SUMARE;35004982;28583495000148;ESCOLA DE EDUCACAO INFANTIL FUTURO BRILHANTE;PRÉ-ESCOLA PARCIAL CONVENIADA; 12 ;Comunitária;Municipal
SP;SUMARE;35581379;43434494000125;ESCOLA DE EDUCACAO INFANTIL FUTURO DE SUMARE;CRECHE INTEGRAL CONVENIADA; 131 ;Comunitária;Municipal
SP;SUMARE;35581252;21295429000123;ESCOLA DE EDUCACAO INFANTIL OLHOS BRILHANTES;CRECHE INTEGRAL CONVENIADA; 55 ;Comunitária;Municipal
SP;SUMARE;35580879;22754959000155;ESCOLA DE EDUCACAO INFANTIL SONHO REAL;CRECHE INTEGRAL CONVENIADA; 62 ;Comunitária;Municipal
SP;SUMARE;35583662;21256135000192;ESCOLA DE EDUCACAO INFANTIL TRENZINHO DA ALEGRIA;CRECHE INTEGRAL CONVENIADA; 90 ;Comunitária;Municipal
SP;SUMARE;35005037;25132198000198;ESCOLA DE EDUCACAO INFANTIL UNIVERSO DO SABER;CRECHE INTEGRAL CONVENIADA; 36 ;Comunitária;Municipal
SP;SUMARE;35583091;21823655000130;ESCOLA DE EDUCACAO INFANTIL VILLA KIDS;CRECHE INTEGRAL CONVENIADA; 70 ;Comunitária;Municipal
SP;SUMARE;35580648;20523658000195;ESCOLA DE EDUCACO INFANTIL CARROSSEL;CRECHE INTEGRAL CONVENIADA; 94 ;Comunitária;Municipal
SP;SUMARE;35006005;30047191000108;ESCOLA EDUCACAO INFANTIL TINDOLELE;CRECHE INTEGRAL CONVENIADA; 99 ;Comunitária;Municipal
SP;SUMARE;35006005;30047191000108;ESCOLA EDUCACAO INFANTIL TINDOLELE;CRECHE PARCIAL CONVENIADA; 20 ;Comunitária;Municipal
SP;SUMARE;35006005;30047191000108;ESCOLA EDUCACAO INFANTIL TINDOLELE;EDUCAÇÃO ESPECIAL CONVENIADA - CRECHE ; 4 ;Comunitária;Municipal
SP;SUMARE;35580673;21301950000126;ESCOLA INFANTIL GRILO FALANTE;CRECHE INTEGRAL CONVENIADA; 40 ;Comunitária;Municipal
SP;SUMARE;35006043;23292916000168;ESCOLA PASSO A PASSO;CRECHE INTEGRAL CONVENIADA; 24 ;Comunitária;Municipal
SP;SUMARE;35004358;21200243000143;ESCOLA SONHO MEU;CRECHE INTEGRAL CONVENIADA; 75 ;Confessional;Municipal
SP;SUMARE;35496923;17930374000109;ESTACAO CRIANCA ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 68 ;Comunitária;Municipal
SP;SUMARE;35496923;17930374000109;ESTACAO CRIANCA ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
SP;SUMARE;35445435;11660178000185;FAVO DE MEL ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 58 ;Comunitária;Municipal
SP;SUMARE;35464065;11632963000124;FORMIGUINHA ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 24 ;Comunitária;Municipal
SP;SUMARE;35496959;17681108000190;GENTE MIUDA ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 53 ;Comunitária;Municipal
SP;SUMARE;35460936;12095302000170;LAPIS MAGICO ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 89 ;Comunitária;Municipal
SP;SUMARE;35460936;12095302000170;LAPIS MAGICO ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
SP;SUMARE;35437979;11223160000116;MAIS SABER ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 135 ;Comunitária;Municipal
SP;SUMARE;35286862;5621395000163;MANAH CENTRO DE RECREACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 69 ;Comunitária;Municipal
SP;SUMARE;35286862;5621395000163;MANAH CENTRO DE RECREACAO INFANTIL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
SP;SUMARE;35496911;5621395000244;MANAH UNIDADE II CENTRO DE RECREACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 50 ;Comunitária;Municipal
SP;SUMARE;35437980;15131648000174;MARIA FUMACA ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 141 ;Comunitária;Municipal
SP;SUMARE;35437980;15131648000174;MARIA FUMACA ESCOLA DE EDUCACAO INFANTIL;PRÉ-ESCOLA PARCIAL CONVENIADA; 62 ;Comunitária;Municipal
SP;SUMARE;35437980;15131648000174;MARIA FUMACA ESCOLA DE EDUCACAO INFANTIL;EDUCAÇÃO ESPECIAL CONVENIADA - PRÉ-ESCOLA ; 2 ;Comunitária;Municipal
SP;SUMARE;35462950;12889500000105;MUNDO DO SABER ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 29 ;Comunitária;Municipal
SP;SUMARE;35577947;18580421000102;MUNDO DO SABER ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 44 ;Comunitária;Municipal
SP;SUMARE;35006648;31207326000118;NOVO TRACO ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 68 ;Comunitária;Municipal
SP;SUMARE;35460874;13062285000137;PEQUENO APRENDIZ ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA CAMPO; 42 ;Confessional;Municipal
SP;SUMARE;35460874;13062285000137;PEQUENO APRENDIZ ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA CAMPO ESPECIAL; 1 ;Confessional;Municipal
SP;SUMARE;35813801;44632842000131;PIO XII INSTITUTO ASSISTENCIAL;CRECHE INTEGRAL CONVENIADA; 138 ;Filantrópica;Municipal
SP;SUMARE;35498359;18429590000138;PIPA AMARELA ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 49 ;Comunitária;Municipal
SP;SUMARE;35460916;12889471000181;PIRRACINHA ESCOLA DE EDUCAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 66 ;Comunitária;Municipal
SP;SUMARE;35460916;12889471000181;PIRRACINHA ESCOLA DE EDUCAO INFANTIL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
SP;SUMARE;35189091;3615140000162;PIU PIU ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 88 ;Comunitária;Municipal
SP;SUMARE;35569562;21287384000145;REINO ENCANTADO ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 103 ;Comunitária;Municipal
SP;SUMARE;35437992;10864987000146;SERELEPE RECREACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 74 ;Comunitária;Municipal
SP;SUMARE;35176000;875159000150;SONHO DOURADO E COMERCIAL ESCOLA EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 101 ;Comunitária;Municipal
SP;SUMARE;35176000;875159000150;SONHO DOURADO E COMERCIAL ESCOLA EDUCACAO INFANTIL;CRECHE PARCIAL CONVENIADA; 22 ;Comunitária;Municipal
SP;SUMARE;35449301;12982425000122;SONHO MAGICO RECRECAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 61 ;Comunitária;Municipal
SP;SUMARE;35496947;12982425000394;SONHO MAGICO UNIDADE II ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 72 ;Comunitária;Municipal
SP;SUMARE;35498348;5754996000144;TIA CECILIA RECANTO;CRECHE INTEGRAL CONVENIADA; 115 ;Filantrópica;Municipal
SP;SUMARE;35498348;5754996000144;TIA CECILIA RECANTO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
SP;SUMARE;35569550;16898946000157;TOQUE DE AMOR ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 62 ;Comunitária;Municipal
SP;SUMARE;35417269;9622223000165;UNIVERSO DA CRIANCA ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 137 ;Comunitária;Municipal
SP;SUMARE;35417269;9622223000165;UNIVERSO DA CRIANCA ESCOLA DE EDUCACAO INFANTIL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
SP;SUZANAPOLIS;35352883;7770706000181;MONTE VISTOSO EEIF APAE DE SUZANAPOLIS;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 2 ;Filantrópica;Estadual e Municipal
SP;SUZANO;35809639;;AAMAE MIGUEL BADRA BAIXO CRECHE COMUNITARIA;CRECHE INTEGRAL CONVENIADA; 91 ;Filantrópica;Municipal
SP;SUZANO;35008706;;CRECHE COMUNITARIA AAMAE BOA VISTA;CRECHE INTEGRAL CONVENIADA; 155 ;Comunitária;Municipal
SP;SUZANO;35008706;;CRECHE COMUNITARIA AAMAE BOA VISTA;CRECHE PARCIAL CONVENIADA; 28 ;Comunitária;Municipal
SP;SUZANO;35008704;;CRECHE COMUNITARIA AAMAE CASA BRANCA;CRECHE INTEGRAL CONVENIADA; 221 ;Comunitária;Municipal
SP;SUZANO;35008704;;CRECHE COMUNITARIA AAMAE CASA BRANCA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Comunitária;Municipal
SP;SUZANO;35008704;;CRECHE COMUNITARIA AAMAE CASA BRANCA;CRECHE PARCIAL CONVENIADA; 50 ;Comunitária;Municipal
SP;SUZANO;35006615;;CRECHE COMUNITARIA AAMAE MIGUEL BADRA;CRECHE INTEGRAL CONVENIADA; 139 ;Comunitária;Municipal
SP;SUZANO;35006615;;CRECHE COMUNITARIA AAMAE MIGUEL BADRA;CRECHE PARCIAL CONVENIADA; 26 ;Comunitária;Municipal
SP;SUZANO;35008705;;CRECHE COMUNITARIA AAMAE VILA URUPES;CRECHE INTEGRAL CONVENIADA; 89 ;Comunitária;Municipal
SP;SUZANO;35008705;;CRECHE COMUNITARIA AAMAE VILA URUPES;CRECHE INTEGRAL CONVENIADA ESPECIAL; 5 ;Comunitária;Municipal
SP;SUZANO;35004308;;CRECHE COMUNITARIA CENTRO;CRECHE INTEGRAL CONVENIADA; 117 ;Comunitária;Municipal
SP;SUZANO;35004300;54795554000151;CRECHE COMUNITARIA JARDIM SAO JOSE NUCLEO I;CRECHE INTEGRAL CONVENIADA; 94 ;Filantrópica;Municipal
SP;SUZANO;35004301;;CRECHE COMUNITARIA JARDIM SUZANO;CRECHE INTEGRAL CONVENIADA; 114 ;Comunitária;Municipal
SP;SUZANO;35004301;;CRECHE COMUNITARIA JARDIM SUZANO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 5 ;Comunitária;Municipal
SP;SUZANO;35009708;;CRECHE COMUNITARIA KOLPING MIGUEL BADRA ALTO III;CRECHE INTEGRAL CONVENIADA; 46 ;Comunitária;Municipal
SP;SUZANO;35009708;;CRECHE COMUNITARIA KOLPING MIGUEL BADRA ALTO III;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Comunitária;Municipal
SP;SUZANO;35009708;;CRECHE COMUNITARIA KOLPING MIGUEL BADRA ALTO III;PRÉ-ESCOLA PARCIAL CONVENIADA; 81 ;Comunitária;Municipal
SP;SUZANO;35009708;;CRECHE COMUNITARIA KOLPING MIGUEL BADRA ALTO III;EDUCAÇÃO ESPECIAL CONVENIADA - PRÉ-ESCOLA ; 1 ;Comunitária;Municipal
SP;SUZANO;35009707;;CRECHE COMUNITARIA KOLPING MIGUEL BADRA BAIXO NUCLE IV;CRECHE INTEGRAL CONVENIADA; 48 ;Comunitária;Municipal
SP;SUZANO;35009707;;CRECHE COMUNITARIA KOLPING MIGUEL BADRA BAIXO NUCLE IV;PRÉ-ESCOLA PARCIAL CONVENIADA; 84 ;Comunitária;Municipal
SP;SUZANO;35009707;;CRECHE COMUNITARIA KOLPING MIGUEL BADRA BAIXO NUCLE IV;EDUCAÇÃO ESPECIAL CONVENIADA - PRÉ-ESCOLA ; 4 ;Comunitária;Municipal
SP;SUZANO;35188906;58487802000158;CRECHE COMUNITARIA NICOLE JEANDOT;CRECHE INTEGRAL CONVENIADA; 83 ;Comunitária;Municipal
SP;SUZANO;35188906;58487802000158;CRECHE COMUNITARIA NICOLE JEANDOT;PRÉ-ESCOLA PARCIAL CONVENIADA; 44 ;Comunitária;Municipal
SP;SUZANO;35188906;58487802000158;CRECHE COMUNITARIA NICOLE JEANDOT;EDUCAÇÃO ESPECIAL CONVENIADA - PRÉ-ESCOLA ; 2 ;Comunitária;Municipal
SP;SUZANO;35006613;10929544000196;CRECHE COMUNITARIA RAINHA DA PAZ;PRÉ-ESCOLA PARCIAL CONVENIADA; 227 ;Comunitária;Municipal
SP;SUZANO;35006613;10929544000196;CRECHE COMUNITARIA RAINHA DA PAZ;EDUCAÇÃO ESPECIAL CONVENIADA - PRÉ-ESCOLA ; 15 ;Comunitária;Municipal
SP;SUZANO;35809640;6050998000115;CRECHE COMUNITARIA RINCAO DAS LENDAS;CRECHE INTEGRAL CONVENIADA; 73 ;Filantrópica;Municipal
SP;SUZANO;35008703;;CRECHE COMUNITARIA SAO FRANCISCO;CRECHE INTEGRAL CONVENIADA; 49 ;Comunitária;Municipal
SP;SUZANO;35008703;;CRECHE COMUNITARIA SAO FRANCISCO;CRECHE PARCIAL CONVENIADA; 110 ;Comunitária;Municipal
SP;SUZANO;35008703;;CRECHE COMUNITARIA SAO FRANCISCO;EDUCAÇÃO ESPECIAL CONVENIADA - CRECHE ; 1 ;Comunitária;Municipal
SP;SUZANO;35568302;;CRECHE COMUNITARIA SAO JOSE CARITAS;CRECHE INTEGRAL CONVENIADA; 124 ;Filantrópica;Municipal
SP;SUZANO;35568302;;CRECHE COMUNITARIA SAO JOSE CARITAS;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Filantrópica;Municipal
SP;SUZANO;35004299;;CRECHE COMUNITARIA SESC NUCLEO II;CRECHE INTEGRAL CONVENIADA; 128 ;Filantrópica;Municipal
SP;SUZANO;35009784;;CRECHE COMUNITARIA VILA AMORIM;CRECHE INTEGRAL CONVENIADA; 140 ;Comunitária;Municipal
SP;SUZANO;35009784;;CRECHE COMUNITARIA VILA AMORIM;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Comunitária;Municipal
SP;SUZANO;35004307;;CRECHE COMUNITARIA VILA URUPES;CRECHE INTEGRAL CONVENIADA; 109 ;Comunitária;Municipal
SP;SUZANO;35004307;;CRECHE COMUNITARIA VILA URUPES;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Comunitária;Municipal
SP;SUZANO;35568314;;JARDIM BRASIL CRECHE COMUNITARIA DO BAIRRO;CRECHE INTEGRAL CONVENIADA CAMPO; 54 ;Filantrópica;Municipal
SP;SUZANO;35568314;;JARDIM BRASIL CRECHE COMUNITARIA DO BAIRRO;CRECHE INTEGRAL CONVENIADA CAMPO ESPECIAL; 5 ;Filantrópica;Municipal
SP;SUZANO;35568314;;JARDIM BRASIL CRECHE COMUNITARIA DO BAIRRO;CRECHE PARCIAL CONVENIADA CAMPO; 4 ;Filantrópica;Municipal
SP;SUZANO;35568314;;JARDIM BRASIL CRECHE COMUNITARIA DO BAIRRO;PRÉ-ESCOLA PARCIAL CONVENIADA CAMPO; 90 ;Filantrópica;Municipal
SP;SUZANO;35568314;;JARDIM BRASIL CRECHE COMUNITARIA DO BAIRRO;EDUCAÇÃO ESPECIAL CONVENIADA - PRÉ-ESCOLA CAMPO; 6 ;Filantrópica;Municipal
SP;SUZANO;35113608;;JARDIM IMPERADOR CRECHE COMUNITARIA;CRECHE INTEGRAL CONVENIADA; 182 ;Filantrópica;Municipal
SP;SUZANO;35113608;;JARDIM IMPERADOR CRECHE COMUNITARIA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 6 ;Filantrópica;Municipal
SP;SUZANO;35568296;6253499000125;JARDIM REVISTA CRECHE COMUNITARIA;CRECHE INTEGRAL CONVENIADA; 247 ;Filantrópica;Municipal
SP;SUZANO;35568296;6253499000125;JARDIM REVISTA CRECHE COMUNITARIA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 6 ;Filantrópica;Municipal
SP;SUZANO;35807242;43898923001863;LAR DAS FLORES NUDI;CRECHE INTEGRAL CONVENIADA; 198 ;Filantrópica;Municipal
SP;SUZANO;35807242;43898923001863;LAR DAS FLORES NUDI;CRECHE INTEGRAL CONVENIADA ESPECIAL; 6 ;Filantrópica;Municipal
SP;SUZANO;35807242;43898923001863;LAR DAS FLORES NUDI;PRÉ-ESCOLA PARCIAL CONVENIADA; 92 ;Filantrópica;Municipal
SP;SUZANO;35807242;43898923001863;LAR DAS FLORES NUDI;EDUCAÇÃO ESPECIAL CONVENIADA - PRÉ-ESCOLA ; 9 ;Filantrópica;Municipal
SP;SUZANO;35148556;;MIGUEL BADRA ALTO CRECHE COMUNITARIA;CRECHE INTEGRAL CONVENIADA; 142 ;Filantrópica;Municipal
SP;SUZANO;35148556;;MIGUEL BADRA ALTO CRECHE COMUNITARIA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
SP;SUZANO;35800028;1655013000161;MONTE SION NUDI;CRECHE INTEGRAL CONVENIADA; 20 ;Filantrópica;Municipal
SP;SUZANO;35800028;1655013000161;MONTE SION NUDI;CRECHE PARCIAL CONVENIADA; 10 ;Filantrópica;Municipal
SP;SUZANO;35800028;1655013000161;MONTE SION NUDI;PRÉ-ESCOLA PARCIAL CONVENIADA; 36 ;Filantrópica;Municipal
SP;SUZANO;35800028;1655013000161;MONTE SION NUDI;EDUCAÇÃO ESPECIAL CONVENIADA - CRECHE ; 1 ;Filantrópica;Municipal
SP;SUZANO;35800028;1655013000161;MONTE SION NUDI;EDUCAÇÃO ESPECIAL CONVENIADA - PRÉ-ESCOLA ; 3 ;Filantrópica;Municipal
SP;SUZANO;35113797;5965225000104;PARQUE BUENOS AYRES CRECHE COMUNITARIA;CRECHE INTEGRAL CONVENIADA; 236 ;Filantrópica;Municipal
SP;SUZANO;35113797;5965225000104;PARQUE BUENOS AYRES CRECHE COMUNITARIA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
SP;SUZANO;35113797;5965225000104;PARQUE BUENOS AYRES CRECHE COMUNITARIA;PRÉ-ESCOLA PARCIAL CONVENIADA; 14 ;Filantrópica;Municipal
SP;SUZANO;35009316;10558261000185;PARQUE MARIA HELENA CRECHE COMUNITARIA;CRECHE INTEGRAL CONVENIADA; 144 ;Comunitária;Municipal
SP;SUZANO;35009316;10558261000185;PARQUE MARIA HELENA CRECHE COMUNITARIA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
