 ANEXO V ;;;;;;;;;;;;;;;;
Portaria Interministerial MEC/MF nº 11, de 28 de Agosto de 2026;;;;;;;;;;;;;;;;
 Cronograma de Desembolso da Complementação da União-VAAT ao Fundeb no Ano de 2026 (art. 16, § 2º da Lei nº 14.113/2020) ;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
UF;Ente Federado;"Código
IBGE";Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;"Janeiro do
Ano Seguinte";Total
BA;PINDAI;2924504; 1.239.767,82 ; 1.363.744,60 ; 1.487.721,39 ; 1.611.698,17 ; 1.740.215,30 ; 1.858.750,58 ; 1.858.750,58 ; 1.982.667,28 ; 2.032.657,23 ; 2.032.654,72 ; 2.032.654,72 ; 2.032.654,72 ; 3.755.115,10 ; 25.029.052,21 
BA;PINDOBACU;2924603; 2.212.132,72 ; 2.433.345,99 ; 2.654.559,26 ; 2.875.772,54 ; 3.105.121,31 ; 3.316.627,56 ; 3.316.627,56 ; 3.537.736,07 ; 3.552.081,29 ; 3.552.076,89 ; 3.552.076,89 ; 3.552.076,89 ; 6.562.087,28 ; 44.222.322,25 
BA;PINTADAS;2924652; 895.203,13 ; 984.723,45 ; 1.074.243,76 ; 1.163.764,07 ; 1.256.601,92 ; 1.342.195,73 ; 1.342.195,73 ; 1.431.675,45 ; 1.447.069,55 ; 1.447.067,76 ; 1.447.067,76 ; 1.447.067,76 ; 2.673.304,99 ; 17.952.181,06 
BA;PIRAI DO NORTE;2924678; 356.999,11 ; 392.699,02 ; 428.398,93 ; 464.098,84 ; 501.063,70 ; 535.193,81 ; 535.193,81 ; 570.873,39 ; 572.998,06 ; 572.997,35 ; 572.997,35 ; 572.997,35 ; 1.058.552,10 ; 7.135.062,82 
BA;PIRIPA;2924702; 394.848,55 ; 434.333,41 ; 473.818,26 ; 513.303,12 ; 554.185,78 ; 591.934,31 ; 591.934,31 ; 631.396,60 ; 633.741,57 ; 633.740,78 ; 633.740,78 ; 633.740,78 ; 1.170.769,20 ; 7.891.487,45 
BA;PIRITIBA;2924801; 488.371,73 ; 537.208,90 ; 586.046,07 ; 634.883,25 ; 685.392,49 ; 732.078,21 ; 732.078,21 ; 780.883,42 ; 789.624,29 ; 789.623,31 ; 789.623,31 ; 789.623,31 ; 1.458.745,73 ; 9.794.182,23 
BA;PLANALTINO;2924900; 213.235,58 ; 234.559,13 ; 255.882,69 ; 277.206,25 ; 299.236,39 ; 319.618,97 ; 319.618,97 ; 340.926,90 ; 342.001,61 ; 342.001,19 ; 342.001,19 ; 342.001,19 ; 631.811,15 ; 4.260.101,21 
BA;PLANALTO;2925006; 408.368,15 ; 449.204,97 ; 490.041,78 ; 530.878,60 ; 573.039,25 ; 612.071,99 ; 612.071,99 ; 652.876,79 ; 655.834,95 ; 655.834,13 ; 655.834,13 ; 655.834,13 ; 1.211.584,35 ; 8.163.475,21 
BA;POCOES;2925105; 1.259.535,15 ; 1.385.488,66 ; 1.511.442,18 ; 1.637.395,69 ; 1.767.662,61 ; 1.888.067,47 ; 1.888.067,47 ; 2.013.938,63 ; 2.042.217,28 ; 2.042.214,76 ; 2.042.214,76 ; 2.042.214,76 ; 3.772.776,26 ; 25.293.235,68 
BA;PONTO NOVO;2925253; 2.677.769,36 ; 2.945.546,30 ; 3.213.323,24 ; 3.481.100,17 ; 3.758.826,20 ; 4.014.859,75 ; 4.014.859,75 ; 4.282.517,07 ; 4.300.283,19 ; 4.300.277,87 ; 4.300.277,87 ; 4.300.277,87 ; 7.944.309,62 ; 53.534.228,26 
BA;PORTO SEGURO;2925303; 1.687.548,41 ; 1.856.303,25 ; 2.025.058,10 ; 2.193.812,94 ; 2.366.788,18 ; 2.528.002,66 ; 2.528.002,66 ; 2.696.536,17 ; 2.868.232,03 ; 2.868.228,48 ; 2.868.228,48 ; 2.868.228,48 ; 5.298.749,45 ; 34.653.719,29 
BA;POTIRAGUA;2925402; 443.765,74 ; 488.142,31 ; 532.518,88 ; 576.895,45 ; 622.855,60 ; 665.281,59 ; 665.281,59 ; 709.633,69 ; 713.052,00 ; 713.051,12 ; 713.051,12 ; 713.051,12 ; 1.317.286,66 ; 8.873.866,87 
BA;PRADO;2925501; 653.824,77 ; 719.207,24 ; 784.589,72 ; 849.972,19 ; 917.463,82 ; 979.957,14 ; 979.957,14 ; 1.045.287,62 ; 1.048.355,21 ; 1.048.353,92 ; 1.048.353,92 ; 1.048.353,92 ; 1.936.723,22 ; 13.060.399,83 
BA;PRESIDENTE DUTRA;2925600; 261.475,36 ; 287.622,89 ; 313.770,43 ; 339.917,96 ; 366.918,09 ; 391.910,83 ; 391.910,83 ; 418.038,21 ; 443.621,71 ; 443.621,16 ; 443.621,16 ; 443.621,16 ; 819.543,31 ; 5.365.593,10 
BA;PRESIDENTE JANIO QUADROS;2925709; 333.108,35 ; 366.419,18 ; 399.730,03 ; 433.040,86 ; 467.483,46 ; 499.326,23 ; 499.326,23 ; 532.614,64 ; 539.021,42 ; 539.020,75 ; 539.020,75 ; 539.020,75 ; 995.783,95 ; 6.682.916,60 
BA;PRESIDENTE TANCREDO NEVES;2925758; 813.848,98 ; 895.233,88 ; 976.618,78 ; 1.058.003,68 ; 1.142.149,93 ; 1.219.947,81 ; 1.219.947,81 ; 1.301.277,66 ; 1.354.824,90 ; 1.354.823,23 ; 1.354.823,23 ; 1.354.823,23 ; 2.502.892,93 ; 16.549.216,05 
BA;QUEIMADAS;2925808; 1.712.746,83 ; 1.884.021,51 ; 2.055.296,19 ; 2.226.570,87 ; 2.404.103,57 ; 2.567.859,80 ; 2.567.859,80 ; 2.739.050,45 ; 2.778.948,62 ; 2.778.945,18 ; 2.778.945,18 ; 2.778.945,18 ; 5.133.808,00 ; 34.407.101,18 
BA;QUIJINGUE;2925907; 3.360.659,96 ; 3.696.725,95 ; 4.032.791,95 ; 4.368.857,94 ; 4.717.457,07 ; 5.038.788,04 ; 5.038.788,04 ; 5.374.707,25 ; 5.397.189,85 ; 5.397.183,17 ; 5.397.183,17 ; 5.397.183,17 ; 9.970.726,43 ; 67.188.241,99 
BA;QUIXABEIRA;2925931; 1.670.681,41 ; 1.837.749,56 ; 2.004.817,70 ; 2.171.885,84 ; 2.230.697,76 ; 2.382.642,40 ; 2.382.642,40 ; 2.541.485,22 ; 2.580.707,47 ; 2.580.704,28 ; 2.580.704,28 ; 2.580.704,28 ; 4.767.578,84 ; 32.313.001,44 
BA;RAFAEL JAMBEIRO;2925956; 1.134.414,54 ; 1.247.855,99 ; 1.361.297,45 ; 1.474.738,90 ; 1.592.294,57 ; 1.700.754,18 ; 1.700.754,18 ; 1.814.137,80 ; 1.821.264,88 ; 1.821.262,63 ; 1.821.262,63 ; 1.821.262,63 ; 3.364.590,53 ; 22.675.890,91 
BA;REMANSO;2926004; 1.500.436,79 ; 1.650.480,47 ; 1.800.524,15 ; 1.950.567,83 ; 2.105.866,13 ; 2.249.307,82 ; 2.249.307,82 ; 2.399.261,67 ; 2.457.073,30 ; 2.457.070,26 ; 2.457.070,26 ; 2.457.070,26 ; 4.539.178,04 ; 30.273.214,80 
BA;RETIROLANDIA;2926103; 453.307,13 ; 498.637,84 ; 543.968,56 ; 589.299,27 ; 636.218,62 ; 679.554,84 ; 679.554,84 ; 724.858,50 ; 750.338,15 ; 750.337,22 ; 750.337,22 ; 750.337,22 ; 1.386.168,84 ; 9.192.918,25 
BA;RIACHAO DAS NEVES;2926202; 218.217,83 ; 240.039,62 ; 261.861,40 ; 283.683,18 ; 306.049,02 ; 326.895,64 ; 326.895,64 ; 348.688,68 ; 357.739,59 ; 357.739,15 ; 357.739,15 ; 357.739,15 ; 660.885,37 ; 4.404.173,42 
BA;RIACHAO DO JACUIPE;2926301; 1.052.628,48 ; 1.157.891,32 ; 1.263.154,17 ; 1.368.417,02 ; 1.558.842,00 ; 1.665.022,98 ; 1.665.022,98 ; 1.776.024,51 ; 1.782.855,46 ; 1.782.853,26 ; 1.782.853,26 ; 1.782.853,26 ; 3.293.633,25 ; 21.932.051,95 
BA;RIACHO DE SANTANA;2926400; 533.302,10 ; 586.632,31 ; 639.962,52 ; 693.292,73 ; 748.371,28 ; 799.346,81 ; 799.346,81 ; 852.636,60 ; 873.546,43 ; 873.545,35 ; 873.545,35 ; 873.545,35 ; 1.613.782,83 ; 10.760.856,47 
BA;RIBEIRA DO AMPARO;2926509; 1.405.756,99 ; 1.546.332,69 ; 1.686.908,39 ; 1.827.484,09 ; 1.973.215,93 ; 2.107.622,11 ; 2.107.622,11 ; 2.248.130,25 ; 2.257.974,26 ; 2.257.971,47 ; 2.257.971,47 ; 2.257.971,47 ; 4.171.364,03 ; 28.106.325,26 
BA;RIBEIRA DO POMBAL;2926608; 1.972.621,71 ; 2.169.883,88 ; 2.367.146,05 ; 2.564.408,22 ; 2.534.476,19 ; 2.707.112,79 ; 2.707.112,79 ; 2.887.586,97 ; 2.941.752,56 ; 2.941.748,91 ; 2.941.748,91 ; 2.941.748,91 ; 5.434.570,73 ; 37.111.918,62 
BA;RIBEIRAO DO LARGO;2926657; 327.394,62 ; 360.134,08 ; 392.873,55 ; 425.613,02 ; 459.482,30 ; 490.780,07 ; 490.780,07 ; 523.498,74 ; 541.753,21 ; 541.752,54 ; 541.752,54 ; 541.752,54 ; 1.000.830,65 ; 6.638.397,93 
BA;RIO DE CONTAS;2926707; 286.364,49 ; 315.000,94 ; 343.637,39 ; 372.273,84 ; 401.886,91 ; 429.261,56 ; 429.261,56 ; 457.878,99 ; 459.432,29 ; 459.431,72 ; 459.431,72 ; 459.431,72 ; 848.751,67 ; 5.722.044,80 
BA;RIO DO ANTONIO;2926806; 878.115,41 ; 965.926,95 ; 1.053.738,50 ; 1.141.550,04 ; 1.232.511,61 ; 1.316.464,50 ; 1.316.464,50 ; 1.404.228,80 ; 1.409.608,11 ; 1.409.606,37 ; 1.409.606,37 ; 1.409.606,37 ; 2.604.099,00 ; 17.551.526,53 
BA;RIO DO PIRES;2926905; 586.557,21 ; 645.212,93 ; 703.868,65 ; 762.524,37 ; 823.282,41 ; 879.360,54 ; 879.360,54 ; 937.984,57 ; 944.255,29 ; 944.254,12 ; 944.254,12 ; 944.254,12 ; 1.744.409,85 ; 11.739.578,72 
BA;RIO REAL;2927002; 1.954.423,10 ; 2.149.865,41 ; 2.345.307,72 ; 2.540.750,03 ; 2.743.279,72 ; 2.930.139,02 ; 2.930.139,02 ; 3.125.481,63 ; 3.137.935,93 ; 3.137.932,04 ; 3.137.932,04 ; 3.137.932,04 ; 5.796.998,35 ; 39.068.116,05 
BA;RODELAS;2927101; 218.250,83 ; 240.075,92 ; 261.901,00 ; 283.726,08 ; 306.262,91 ; 327.124,10 ; 327.124,10 ; 348.932,37 ; 349.986,87 ; 349.986,43 ; 349.986,43 ; 349.986,43 ; 646.563,04 ; 4.359.906,51 
BA;RUY BARBOSA;2927200; 552.826,77 ; 608.109,44 ; 663.392,12 ; 718.674,79 ; 775.790,36 ; 828.633,55 ; 828.633,55 ; 883.875,79 ; 886.844,03 ; 886.842,93 ; 886.842,93 ; 886.842,93 ; 1.638.348,70 ; 11.045.657,89 
BA;SALINAS DA MARGARIDA;2927309; 411.080,70 ; 452.188,77 ; 493.296,84 ; 534.404,91 ; 576.847,28 ; 616.139,40 ; 616.139,40 ; 657.215,36 ; 661.110,16 ; 661.109,34 ; 661.109,34 ; 661.109,34 ; 1.221.329,73 ; 8.223.080,57 
BA;SANTA BARBARA;2927507; 905.419,61 ; 995.961,57 ; 1.086.503,53 ; 1.177.045,49 ; 1.270.811,36 ; 1.357.373,05 ; 1.357.373,05 ; 1.447.864,59 ; 1.461.647,54 ; 1.461.645,73 ; 1.461.645,73 ; 1.461.645,73 ; 2.700.236,22 ; 18.145.173,20 
BA;SANTA BRIGIDA;2927606; 285.583,58 ; 314.141,94 ; 342.700,30 ; 371.258,66 ; 400.736,98 ; 428.033,30 ; 428.033,30 ; 456.568,86 ; 458.581,31 ; 458.580,74 ; 458.580,74 ; 458.580,74 ; 847.179,58 ; 5.708.560,03 
BA;SANTA CRUZ CABRALIA;2927705; 531.049,62 ; 584.154,58 ; 637.259,54 ; 690.364,50 ; 744.987,84 ; 795.732,91 ; 795.732,91 ; 848.781,77 ; 914.275,12 ; 914.273,99 ; 914.273,99 ; 914.273,99 ; 1.689.024,70 ; 10.974.185,46 
BA;SANTA CRUZ DA VITORIA;2927804; 177.230,23 ; 194.953,25 ; 212.676,27 ; 230.399,29 ; 248.720,10 ; 265.661,74 ; 265.661,74 ; 283.372,53 ; 284.307,48 ; 284.307,12 ; 284.307,12 ; 284.307,12 ; 525.227,45 ; 3.541.131,44 
BA;SANTA INES;2927903; 398.820,42 ; 438.702,46 ; 478.584,50 ; 518.466,55 ; 559.717,70 ; 597.843,03 ; 597.843,03 ; 637.699,23 ; 639.898,08 ; 639.897,29 ; 639.897,29 ; 639.897,29 ; 1.182.142,72 ; 7.969.409,59 
BA;SANTA LUZIA;2928059; 586.392,30 ; 645.031,53 ; 703.670,76 ; 762.309,99 ; 823.029,38 ; 879.090,27 ; 879.090,27 ; 937.696,28 ; 965.247,24 ; 965.246,04 ; 965.246,04 ; 965.246,04 ; 1.783.190,21 ; 11.860.486,35 
BA;SANTA MARIA DA VITORIA;2928109; 1.389.376,29 ; 1.528.313,92 ; 1.667.251,55 ; 1.806.189,18 ; 1.950.017,92 ; 2.082.843,96 ; 2.082.843,96 ; 2.221.700,23 ; 2.241.248,21 ; 2.241.245,44 ; 2.241.245,44 ; 2.241.245,44 ; 4.140.464,46 ; 27.833.986,00 
BA;SANTA RITA DE CASSIA;2928406; 1.083.492,83 ; 1.191.842,11 ; 1.300.191,39 ; 1.408.540,67 ; 1.520.739,34 ; 1.624.324,94 ; 1.624.324,94 ; 1.732.613,27 ; 1.773.295,55 ; 1.773.293,36 ; 1.773.293,36 ; 1.773.293,36 ; 3.275.972,35 ; 21.855.217,47 
BA;SANTA TERESINHA;2928505; 412.862,70 ; 454.148,97 ; 495.435,24 ; 536.721,51 ; 579.457,88 ; 618.927,83 ; 618.927,83 ; 660.189,68 ; 662.800,69 ; 662.799,87 ; 662.799,87 ; 662.799,87 ; 1.224.452,80 ; 8.252.324,74 
BA;SANTALUZ;2928000; 997.833,72 ; 1.097.617,09 ; 1.197.400,46 ; 1.297.183,84 ; 1.400.231,29 ; 1.495.608,46 ; 1.495.608,46 ; 1.595.315,69 ; 1.601.378,13 ; 1.601.376,15 ; 1.601.376,15 ; 1.601.376,15 ; 2.958.373,44 ; 19.940.679,03 
BA;SANTANA;2928208; 456.879,79 ; 502.567,77 ; 548.255,75 ; 593.943,73 ; 641.145,18 ; 684.816,97 ; 684.816,97 ; 730.471,44 ; 749.093,05 ; 749.092,13 ; 749.092,13 ; 749.092,13 ; 1.383.868,63 ; 9.223.135,67 
BA;SANTANOPOLIS;2928307; 268.078,67 ; 294.886,54 ; 321.694,41 ; 348.502,27 ; 376.229,66 ; 401.856,66 ; 401.856,66 ; 428.647,10 ; 435.698,06 ; 435.697,52 ; 435.697,52 ; 435.697,52 ; 804.905,22 ; 5.389.447,81 
BA;SANTO AMARO;2928604; 1.308.974,10 ; 1.439.871,51 ; 1.570.768,92 ; 1.701.666,33 ; 1.836.947,67 ; 1.962.071,90 ; 1.962.071,90 ; 2.092.876,70 ; 2.138.453,86 ; 2.138.451,22 ; 2.138.451,22 ; 2.138.451,22 ; 3.950.562,97 ; 26.379.619,52 
BA;SANTO ANTONIO DE JESUS;2928703; 1.106.698,98 ; 1.217.368,88 ; 1.328.038,77 ; 1.438.708,67 ; 1.552.824,03 ; 1.658.595,10 ; 1.658.595,10 ; 1.769.168,10 ; 1.904.612,66 ; 1.904.610,31 ; 1.904.610,31 ; 1.904.610,31 ; 3.518.566,56 ; 22.867.007,78 
BA;SANTO ESTEVAO;2928802; 1.442.146,04 ; 1.586.360,64 ; 1.730.575,25 ; 1.874.789,85 ; 2.023.968,33 ; 2.161.831,53 ; 2.161.831,53 ; 2.305.953,63 ; 2.314.133,52 ; 2.314.130,66 ; 2.314.130,66 ; 2.314.130,66 ; 4.275.112,21 ; 28.819.094,51 
BA;SAO DOMINGOS;2928950; 291.554,47 ; 320.709,92 ; 349.865,37 ; 379.020,81 ; 409.193,02 ; 437.065,32 ; 437.065,32 ; 466.203,01 ; 478.439,96 ; 478.439,37 ; 478.439,37 ; 478.439,37 ; 883.866,28 ; 5.888.301,59 
BA;SAO FELIPE;2929107; 1.129.617,20 ; 1.242.578,92 ; 1.355.540,64 ; 1.468.502,36 ; 1.585.447,20 ; 1.693.440,41 ; 1.693.440,41 ; 1.806.336,43 ; 1.862.248,54 ; 1.862.246,24 ; 1.862.246,24 ; 1.862.246,24 ; 3.440.303,41 ; 22.864.194,24 
BA;SAO FELIX;2929008; 321.521,53 ; 353.673,68 ; 385.825,83 ; 417.977,99 ; 451.202,74 ; 481.936,54 ; 481.936,54 ; 514.065,65 ; 515.714,62 ; 515.713,98 ; 515.713,98 ; 515.713,98 ; 952.727,22 ; 6.423.724,28 
BA;SAO FELIX DO CORIBE;2929057; 879.226,45 ; 967.149,10 ; 1.055.071,74 ; 1.142.994,39 ; 1.234.083,64 ; 1.318.143,61 ; 1.318.143,61 ; 1.406.019,85 ; 1.411.455,96 ; 1.411.454,21 ; 1.411.454,21 ; 1.411.454,21 ; 2.607.512,71 ; 17.574.163,69 
BA;SAO GABRIEL;2929255; 659.340,23 ; 725.274,25 ; 791.208,27 ; 857.142,29 ; 925.386,06 ; 988.419,00 ; 988.419,00 ; 1.054.313,60 ; 1.059.609,82 ; 1.059.608,51 ; 1.059.608,51 ; 1.059.608,51 ; 1.957.514,89 ; 13.185.452,94 
BA;SAO GONCALO DOS CAMPOS;2929305; 212.689,22 ; 233.958,14 ; 255.227,07 ; 276.495,99 ; 298.273,43 ; 318.590,41 ; 318.590,41 ; 339.829,77 ; 340.899,80 ; 340.899,37 ; 340.899,37 ; 340.899,37 ; 629.775,66 ; 4.247.028,01 
BA;SAO JOSE DA VITORIA;2929354; 202.740,63 ; 223.014,69 ; 243.288,75 ; 263.562,82 ; 284.551,67 ; 303.933,99 ; 303.933,99 ; 324.196,26 ; 343.158,05 ; 343.157,63 ; 343.157,63 ; 343.157,63 ; 633.947,55 ; 4.155.801,29 
BA;SAO JOSE DO JACUIPE;2929370; 411.373,28 ; 452.510,61 ; 493.647,93 ; 534.785,26 ; 577.323,28 ; 616.647,83 ; 616.647,83 ; 657.757,68 ; 659.980,08 ; 659.979,26 ; 659.979,26 ; 659.979,26 ; 1.219.242,02 ; 8.219.853,58 
BA;SAO MIGUEL DAS MATAS;2929404; 241.670,53 ; 265.837,58 ; 290.004,63 ; 314.171,69 ; 339.163,27 ; 362.265,48 ; 362.265,48 ; 386.416,51 ; 391.101,34 ; 391.100,85 ; 391.100,85 ; 391.100,85 ; 722.517,60 ; 4.848.716,66 
BA;SAO SEBASTIAO DO PASSE;2929503; 94.232,09 ; 103.655,30 ; 113.078,50 ; 122.501,71 ; 131.872,54 ; 140.855,08 ; 140.855,08 ; 150.245,42 ; 150.034,53 ; 150.034,35 ; 150.034,35 ; 150.034,35 ; 277.172,66 ; 1.874.605,96 
BA;SAPEACU;2929602; 435.584,99 ; 479.143,49 ; 522.701,99 ; 566.260,49 ; 611.130,14 ; 652.757,45 ; 652.757,45 ; 696.274,62 ; 710.805,24 ; 710.804,36 ; 710.804,36 ; 710.804,36 ; 1.313.136,05 ; 8.772.964,99 
BA;SATIRO DIAS;2929701; 867.728,04 ; 954.500,85 ; 1.041.273,65 ; 1.128.046,46 ; 1.217.816,33 ; 1.300.768,25 ; 1.300.768,25 ; 1.387.486,13 ; 1.407.713,42 ; 1.407.711,68 ; 1.407.711,68 ; 1.407.711,68 ; 2.600.598,78 ; 17.429.835,20 
BA;SAUBARA;2929750; 178.977,47 ; 196.875,21 ; 214.772,96 ; 232.670,71 ; 248.705,04 ; 265.645,66 ; 265.645,66 ; 283.355,37 ; 290.282,55 ; 290.282,19 ; 290.282,19 ; 290.282,19 ; 536.265,75 ; 3.584.042,95 
BA;SAUDE;2929800; 403.720,96 ; 444.093,06 ; 484.465,15 ; 524.837,25 ; 566.633,19 ; 605.229,58 ; 605.229,58 ; 645.578,22 ; 658.058,36 ; 658.057,54 ; 658.057,54 ; 658.057,54 ; 1.215.691,87 ; 8.127.709,84 
BA;SEABRA;2929909; 1.213.007,56 ; 1.334.308,31 ; 1.455.609,06 ; 1.576.909,82 ; 1.565.904,68 ; 1.672.566,74 ; 1.672.566,74 ; 1.784.071,19 ; 1.852.320,62 ; 1.852.318,33 ; 1.852.318,33 ; 1.852.318,33 ; 3.421.962,67 ; 23.106.182,38 
BA;SEBASTIAO LARANJEIRAS;2930006; 627.253,52 ; 689.978,88 ; 752.704,23 ; 815.429,58 ; 880.459,14 ; 940.431,87 ; 940.431,87 ; 1.003.127,33 ; 1.027.856,30 ; 1.027.855,03 ; 1.027.855,03 ; 1.027.855,03 ; 1.898.853,68 ; 12.660.091,49 
BA;SENHOR DO BONFIM;2930105; 4.618.136,13 ; 5.079.949,75 ; 5.541.763,36 ; 6.003.576,97 ; 6.482.431,85 ; 6.923.984,61 ; 6.923.984,61 ; 7.385.583,58 ; 7.470.524,62 ; 7.470.515,37 ; 7.470.515,37 ; 7.470.515,37 ; 13.800.988,96 ; 92.642.470,55 
BA;SENTO SE;2930204; 1.323.012,11 ; 1.455.313,32 ; 1.587.614,53 ; 1.719.915,74 ; 1.856.727,77 ; 1.983.199,33 ; 1.983.199,33 ; 2.115.412,62 ; 2.175.304,11 ; 2.175.301,41 ; 2.175.301,41 ; 2.175.301,41 ; 4.018.639,83 ; 26.744.242,92 
BA;SERRA DO RAMALHO;2930154; 1.303.158,34 ; 1.433.474,17 ; 1.563.790,00 ; 1.694.105,83 ; 1.828.935,12 ; 1.953.513,57 ; 1.953.513,57 ; 2.083.747,81 ; 2.091.090,74 ; 2.091.088,15 ; 2.091.088,15 ; 2.091.088,15 ; 3.863.064,70 ; 26.041.658,30 
BA;SERRA DOURADA;2930303; 499.264,69 ; 549.191,16 ; 599.117,63 ; 649.044,10 ; 700.723,58 ; 748.453,57 ; 748.453,57 ; 798.350,47 ; 801.258,22 ; 801.257,23 ; 801.257,23 ; 801.257,23 ; 1.480.238,16 ; 9.977.866,84 
BA;SERRA PRETA;2930402; 627.738,24 ; 690.512,07 ; 753.285,89 ; 816.059,72 ; 881.044,45 ; 941.057,05 ; 941.057,05 ; 1.003.794,19 ; 1.007.477,18 ; 1.007.475,93 ; 1.007.475,93 ; 1.007.475,93 ; 1.861.205,46 ; 12.545.659,09 
BA;SERRINHA;2930501; 2.359.995,92 ; 2.595.995,51 ; 2.831.995,10 ; 3.067.994,69 ; 3.311.930,92 ; 3.537.524,07 ; 3.537.524,07 ; 3.773.359,01 ; 3.791.761,56 ; 3.791.756,86 ; 3.791.756,86 ; 3.791.756,86 ; 7.004.870,72 ; 47.188.222,15 
BA;SERROLANDIA;2930600; 487.256,11 ; 535.981,72 ; 584.707,33 ; 633.432,94 ; 683.856,20 ; 730.437,26 ; 730.437,26 ; 779.133,08 ; 790.073,29 ; 790.072,31 ; 790.072,31 ; 790.072,31 ; 1.459.575,22 ; 9.785.107,34 
BA;SITIO DO MATO;2930758; 968.677,93 ; 1.065.545,72 ; 1.162.413,51 ; 1.259.281,31 ; 1.359.690,36 ; 1.452.306,07 ; 1.452.306,07 ; 1.549.126,48 ; 1.555.323,95 ; 1.555.322,03 ; 1.555.322,03 ; 1.555.322,03 ; 2.873.293,32 ; 19.363.930,81 
BA;SITIO DO QUINTO;2930766; 489.398,29 ; 538.338,12 ; 587.277,95 ; 636.217,78 ; 686.862,60 ; 733.648,45 ; 733.648,45 ; 782.558,35 ; 808.434,58 ; 808.433,58 ; 808.433,58 ; 808.433,58 ; 1.493.495,72 ; 9.915.181,03 
BA;SOBRADINHO;2930774; 626.825,56 ; 689.508,11 ; 752.190,67 ; 814.873,22 ; 754.379,02 ; 805.763,77 ; 805.763,77 ; 859.481,35 ; 886.110,94 ; 886.109,84 ; 886.109,84 ; 886.109,84 ; 1.636.994,42 ; 11.290.220,35 
BA;SOUTO SOARES;2930808; 866.553,84 ; 953.209,23 ; 1.039.864,61 ; 1.126.520,00 ; 1.216.269,68 ; 1.299.116,25 ; 1.299.116,25 ; 1.385.724,00 ; 1.441.735,91 ; 1.441.734,12 ; 1.441.734,12 ; 1.441.734,12 ; 2.663.451,67 ; 17.616.763,80 
BA;TABOCAS DO BREJO VELHO;2930907; 148.980,42 ; 163.878,46 ; 178.776,50 ; 193.674,54 ; 209.013,02 ; 223.250,00 ; 223.250,00 ; 238.133,34 ; 238.672,95 ; 238.672,66 ; 238.672,66 ; 238.672,66 ; 440.922,59 ; 2.974.569,80 
BA;TANHACU;2931004; 2.004.280,63 ; 2.204.708,69 ; 2.405.136,75 ; 2.605.564,82 ; 2.813.471,95 ; 3.005.112,43 ; 3.005.112,43 ; 3.205.453,25 ; 3.255.218,21 ; 3.255.214,18 ; 3.255.214,18 ; 3.255.214,18 ; 6.013.664,73 ; 40.283.366,43 
BA;TANQUE NOVO;2931053; 761.363,05 ; 837.499,35 ; 913.635,66 ; 989.771,96 ; 938.122,48 ; 1.002.022,97 ; 1.002.022,97 ; 1.068.824,50 ; 1.072.741,18 ; 1.072.739,85 ; 1.072.739,85 ; 1.072.739,85 ; 1.981.773,68 ; 13.785.997,35 
BA;TANQUINHO;2931103; 455.563,10 ; 501.119,41 ; 546.675,72 ; 592.232,03 ; 639.437,38 ; 682.992,85 ; 682.992,85 ; 728.525,70 ; 733.865,91 ; 733.865,00 ; 733.865,00 ; 733.865,00 ; 1.355.738,13 ; 9.120.738,08 
BA;TAPEROA;2931202; 385.052,59 ; 423.557,85 ; 462.063,10 ; 500.568,36 ; 540.252,62 ; 577.052,08 ; 577.052,08 ; 615.522,22 ; 659.739,69 ; 659.738,88 ; 659.738,88 ; 659.738,88 ; 1.218.797,93 ; 7.938.875,16 
BA;TAPIRAMUTA;2931301; 953.094,96 ; 1.048.404,46 ; 1.143.713,96 ; 1.239.023,45 ; 1.337.793,30 ; 1.428.917,48 ; 1.428.917,48 ; 1.524.178,65 ; 1.568.442,72 ; 1.568.440,78 ; 1.568.440,78 ; 1.568.440,78 ; 2.897.528,81 ; 19.275.337,61 
BA;TEIXEIRA DE FREITAS;2931350; 1.476.276,69 ; 1.623.904,35 ; 1.771.532,02 ; 1.919.159,69 ; 2.071.112,84 ; 2.212.187,30 ; 2.212.187,30 ; 2.359.666,45 ; 2.368.141,83 ; 2.368.138,90 ; 2.368.138,90 ; 2.368.138,90 ; 4.374.886,75 ; 29.493.471,92 
BA;TEOFILANDIA;2931509; 826.809,54 ; 909.490,49 ; 992.171,44 ; 1.074.852,40 ; 1.160.400,35 ; 1.239.441,36 ; 1.239.441,36 ; 1.322.070,79 ; 1.358.300,74 ; 1.358.299,06 ; 1.358.299,06 ; 1.358.299,06 ; 2.509.314,17 ; 16.707.189,82 
BA;TERRA NOVA;2931707; 245.334,52 ; 269.867,97 ; 294.401,42 ; 318.934,88 ; 344.273,55 ; 367.723,84 ; 367.723,84 ; 392.238,76 ; 393.444,58 ; 393.444,09 ; 393.444,09 ; 393.444,09 ; 726.846,48 ; 4.901.122,11 
BA;TREMEDAL;2931806; 455.751,52 ; 501.326,68 ; 546.901,83 ; 592.476,98 ; 639.583,48 ; 683.148,89 ; 683.148,89 ; 728.692,15 ; 744.236,31 ; 744.235,39 ; 744.235,39 ; 744.235,39 ; 1.374.896,35 ; 9.182.869,25 
