ESCOLAS PÚBLICAS E CONVENIADAS QUE OFERECEM ATENDIMENTO EDUCACIONAL ESPECIALIZADO E MATRÍCULAS CONSIDERADAS NO FUNDEB 2026;;;;;;;;
UF;Município;Dependência Administrativa;Código Entidade no INEP;Entidade;Segmento;Alunos Contemplados;Categoria;Conveniada
AC;FEIJO;MUNICIPAL;12004014;ESC ANTONIO FENELON DE OLIVEIRA;AEE - INFANTIL; 3 ;;
AC;FEIJO;ESTADUAL;12004120;ESC DOM PEDRO I;AEE - FUNDAMENTAL; 16 ;;
AC;FEIJO;ESTADUAL;12004120;ESC DOM PEDRO I;AEE - MÉDIO; 6 ;;
AC;FEIJO;MUNICIPAL;12004227;ESC DR EIRALDO CARNEIRO DE FRANCA;AEE - FUNDAMENTAL; 35 ;;
AC;FEIJO;MUNICIPAL;12004243;ESC EUGENIA MORAIS DA SILVEIRA;AEE - FUNDAMENTAL; 7 ;;
AC;FEIJO;MUNICIPAL;12004243;ESC EUGENIA MORAIS DA SILVEIRA;AEE - INFANTIL; 4 ;;
AC;FEIJO;ESTADUAL;12004367;ESC FRANCISCO NUNES LEITAO;AEE - FUNDAMENTAL; 56 ;;
AC;FEIJO;ESTADUAL;12004154;ESC IMACULADA CONCEICAO;AEE - FUNDAMENTAL; 66 ;;
AC;FEIJO;MUNICIPAL;12022535;ESC INFANTIL CASULO;AEE - INFANTIL; 27 ;;
AC;FEIJO;MUNICIPAL;12022616;ESC INFANTIL FRANCISCA MOREIRA DA SILVA;AEE - INFANTIL; 28 ;;
AC;FEIJO;MUNICIPAL;12037826;ESC INFANTIL MENINO JESUS;AEE - INFANTIL; 25 ;;
AC;FEIJO;MUNICIPAL;12004480;ESC INFANTIL TOPPO GIGIO;AEE - INFANTIL; 42 ;;
AC;FEIJO;ESTADUAL;12004197;ESC JOSE GURGEL RABELLO;AEE - MÉDIO; 29 ;;
AC;FEIJO;ESTADUAL;12003930;ESC NANZIO MAGALHAES;AEE - FUNDAMENTAL; 24 ;;
AC;FEIJO;MUNICIPAL;12004987;ESC PROF SEVERINO CORDEIRO;AEE - FUNDAMENTAL; 48 ;;
AC;FEIJO;ESTADUAL;12004170;ESC RAIMUNDO AUGUSTO DE ARAUJO;AEE - FUNDAMENTAL; 42 ;;
AC;FEIJO;ESTADUAL;12005037;ESC VICENTE CELSO BRANDAO;AEE - FUNDAMENTAL; 35 ;;
AC;FEIJO;ESTADUAL;12005037;ESC VICENTE CELSO BRANDAO;AEE - MÉDIO; 1 ;;
AC;JORDAO;MUNICIPAL;12005070;ESC ALBIA PINHEIRO DO VALE;AEE - FUNDAMENTAL; 1 ;;
AC;JORDAO;MUNICIPAL;12005096;ESC AMELIA GONCALVES DE FARIAS;AEE - FUNDAMENTAL; 1 ;;
AC;JORDAO;MUNICIPAL;12005100;ESC ATALIBA XIMENES ARAGAO;AEE - FUNDAMENTAL; 1 ;;
AC;JORDAO;MUNICIPAL;12005126;ESC BERNARDO ABDON DA SILVA;AEE - FUNDAMENTAL; 14 ;;
AC;JORDAO;MUNICIPAL;12005142;ESC CORONEL FLORENCIO DA CUNHA;AEE - FUNDAMENTAL; 1 ;;
AC;JORDAO;MUNICIPAL;12029033;ESC FRANCISCO FERNANDES DE CARVALHO;AEE - FUNDAMENTAL; 1 ;;
AC;JORDAO;ESTADUAL;12030155;ESC JAIRO DE FIGUEIREDO MELO;AEE - FUNDAMENTAL; 8 ;;
AC;JORDAO;ESTADUAL;12030155;ESC JAIRO DE FIGUEIREDO MELO;AEE - MÉDIO; 1 ;;
AC;JORDAO;ESTADUAL;12005240;ESC MANOEL RODRIGUES DE FARIAS;AEE - FUNDAMENTAL; 16 ;;
AC;JORDAO;MUNICIPAL;12025461;ESC PRE ESCOLAR 12 DE OUTUBRO;AEE - INFANTIL; 29 ;;
AC;MANCIO LIMA;ESTADUAL;12001945;ESC ANTONIO OLIVEIRA DANTAS;AEE - FUNDAMENTAL; 8 ;;
AC;MANCIO LIMA;ESTADUAL;12001945;ESC ANTONIO OLIVEIRA DANTAS;AEE - MÉDIO; 9 ;;
AC;MANCIO LIMA;MUNICIPAL;12001953;ESC ARTUR LEBRE;AEE - FUNDAMENTAL; 20 ;;
AC;MANCIO LIMA;ESTADUAL;12001961;ESC BELARMINO DE MENDONCA;AEE - FUNDAMENTAL; 17 ;;
AC;MANCIO LIMA;MUNICIPAL;12002399;ESC BRAULINO VIEIRA DE ALENCAR;AEE - FUNDAMENTAL; 12 ;;
AC;MANCIO LIMA;MUNICIPAL;12002399;ESC BRAULINO VIEIRA DE ALENCAR;AEE - INFANTIL; 4 ;;
AC;MANCIO LIMA;MUNICIPAL;12029394;ESC CRECHE CRIANCA FELIZ GUARANI;AEE - INFANTIL; 8 ;;
AC;MANCIO LIMA;MUNICIPAL;12028550;ESC CRECHE SONHO INFANTIL;AEE - INFANTIL; 4 ;;
AC;MANCIO LIMA;MUNICIPAL;12030708;ESC CRECHE VOVO AURELIANO;AEE - INFANTIL; 13 ;;
AC;MANCIO LIMA;ESTADUAL;12002046;ESC FRANCISCO FREIRE DE CARVALHO;AEE - MÉDIO; 12 ;;
AC;MANCIO LIMA;MUNICIPAL;12000655;ESC GLORIA SORIANO ROSAS;AEE - FUNDAMENTAL; 1 ;;
AC;MANCIO LIMA;MUNICIPAL;12000655;ESC GLORIA SORIANO ROSAS;AEE - INFANTIL; 1 ;;
AC;MANCIO LIMA;ESTADUAL;12001821;ESC INDIGENA IXUBAY RABUI PUYANAWA;AEE - FUNDAMENTAL; 11 ;;
AC;MANCIO LIMA;ESTADUAL;12001821;ESC INDIGENA IXUBAY RABUI PUYANAWA;AEE - MÉDIO; 3 ;;
AC;MANCIO LIMA;ESTADUAL;12002275;ESC INDIGENA PEDRO ANTONIO DE OLIVEIRA;AEE - MÉDIO; 2 ;;
AC;MANCIO LIMA;MUNICIPAL;12026301;ESC INFANTIL FRANCISCA RODRIGUES RIBEIRO;AEE - INFANTIL; 9 ;;
AC;MANCIO LIMA;MUNICIPAL;12031364;ESC INFANTIL MONTEIRO LOBATO;AEE - INFANTIL; 4 ;;
AC;MANCIO LIMA;MUNICIPAL;12002127;ESC JOAQUIM GENEROSO DE OLIVEIRA;AEE - FUNDAMENTAL; 11 ;;
AC;MANCIO LIMA;MUNICIPAL;12031330;ESC LAURO CAVALCANTE DE ANDRADE;AEE - FUNDAMENTAL; 22 ;;
AC;MANCIO LIMA;MUNICIPAL;12002224;ESC MANCIO LIMA;AEE - FUNDAMENTAL; 2 ;;
AC;MANCIO LIMA;ESTADUAL;12033421;ESC MARIA FIRMINO CHAVES;AEE - FUNDAMENTAL; 6 ;;
AC;MANCIO LIMA;ESTADUAL;12033421;ESC MARIA FIRMINO CHAVES;AEE - MÉDIO; 4 ;;
AC;MANCIO LIMA;MUNICIPAL;12002267;ESC PADRE EDSON DE OLIVEIRA DANTAS;AEE - FUNDAMENTAL; 31 ;;
AC;MANCIO LIMA;MUNICIPAL;12002283;ESC PEDRO DE MORAES;AEE - FUNDAMENTAL; 2 ;;
AC;MANCIO LIMA;MUNICIPAL;12002283;ESC PEDRO DE MORAES;AEE - INFANTIL; 4 ;;
AC;MANCIO LIMA;MUNICIPAL;12032123;ESC PROFESSORA NEUSA AMANCIO SABINO;AEE - FUNDAMENTAL; 19 ;;
AC;MANCIO LIMA;ESTADUAL;12001791;ESC SAO FRANCISCO;AEE - FUNDAMENTAL; 17 ;;
AC;MANCIO LIMA;ESTADUAL;12001805;ESC 1º DE MAIO;AEE - FUNDAMENTAL; 12 ;;
AC;MANCIO LIMA;ESTADUAL;12001805;ESC 1º DE MAIO;AEE - MÉDIO; 7 ;;
AC;MANOEL URBANO;MUNICIPAL;12006580;ESC ANTONIA MENDES;AEE - FUNDAMENTAL; 25 ;;
AC;MANOEL URBANO;MUNICIPAL;12129224;ESC CRECHE IEDA ARAUJO;AEE - INFANTIL; 10 ;;
AC;MANOEL URBANO;MUNICIPAL;12006688;ESC DOM PROSPERO BERNARDI;AEE - FUNDAMENTAL; 69 ;;
AC;MANOEL URBANO;MUNICIPAL;12022675;ESC INFANTIL MENINO JESUS;AEE - INFANTIL; 33 ;;
AC;MANOEL URBANO;MUNICIPAL;12006858;ESC MARIA DAS GRACAS ALVES DA ROCHA;AEE - FUNDAMENTAL; 29 ;;
AC;MANOEL URBANO;ESTADUAL;12006920;ESC NAZIRA ANUTE DE LIMA;AEE - FUNDAMENTAL; 20 ;;
AC;MANOEL URBANO;ESTADUAL;12006920;ESC NAZIRA ANUTE DE LIMA;AEE - MÉDIO; 8 ;;
AC;MARECHAL THAUMATURGO;MUNICIPAL;12089222;ESC INFANTIL MARIA LUZIA ELIAS DOS SANTOS;AEE - INFANTIL; 14 ;;
AC;MARECHAL THAUMATURGO;MUNICIPAL;12027081;ESC JOAO ALVES BEZERRA;AEE - FUNDAMENTAL; 5 ;;
AC;MARECHAL THAUMATURGO;MUNICIPAL;12002771;ESC JUSTINIANO DE SERPA;AEE - FUNDAMENTAL; 34 ;;
AC;MARECHAL THAUMATURGO;MUNICIPAL;12027090;ESC MANOEL RODRIGUES DE ARAUJO;AEE - FUNDAMENTAL; 30 ;;
AC;MARECHAL THAUMATURGO;MUNICIPAL;12029807;ESC MARIA FERREIRA DO VALE;AEE - FUNDAMENTAL; 36 ;;
AC;PLACIDO DE CASTRO;MUNICIPAL;12022144;CRECHE SIRLEI PAIVA DE LIMA II;AEE - INFANTIL; 32 ;;
AC;PLACIDO DE CASTRO;MUNICIPAL;12010227;ESC CASINHA DO SABER;AEE - INFANTIL; 28 ;;
AC;PLACIDO DE CASTRO;MUNICIPAL;12010090;ESC DOMINGOS GALDINO DA SILVA;AEE - FUNDAMENTAL; 29 ;;
AC;PLACIDO DE CASTRO;MUNICIPAL;12010090;ESC DOMINGOS GALDINO DA SILVA;AEE - INFANTIL; 13 ;;
AC;PLACIDO DE CASTRO;MUNICIPAL;12010154;ESC ELIAS MANSOUR SIMAO;AEE - FUNDAMENTAL; 33 ;;
AC;PLACIDO DE CASTRO;ESTADUAL;12010588;ESC FLAVIA BARROS PIMENTEL;AEE - FUNDAMENTAL; 25 ;;
AC;PLACIDO DE CASTRO;ESTADUAL;12010588;ESC FLAVIA BARROS PIMENTEL;AEE - MÉDIO; 1 ;;
AC;PLACIDO DE CASTRO;ESTADUAL;12010189;ESC FRANKLIN ROOSEVELT;AEE - FUNDAMENTAL; 55 ;;
AC;PLACIDO DE CASTRO;ESTADUAL;12010189;ESC FRANKLIN ROOSEVELT;AEE - MÉDIO; 1 ;;
AC;PLACIDO DE CASTRO;MUNICIPAL;12023760;ESC JOAO BATISTA LOPES DE LIMA;AEE - FUNDAMENTAL; 12 ;;
AC;PLACIDO DE CASTRO;ESTADUAL;12023779;ESC JOAO RICARDO DE FREITAS;AEE - MÉDIO; 23 ;;
AC;PLACIDO DE CASTRO;ESTADUAL;12019135;ESC JOSE FRANCISCO DA SILVA;AEE - FUNDAMENTAL; 30 ;;
AC;PLACIDO DE CASTRO;MUNICIPAL;12010340;ESC JOSE VALMIR DE LIMA;AEE - FUNDAMENTAL; 16 ;;
AC;PLACIDO DE CASTRO;ESTADUAL;12010391;ESC MANOEL BARROS;AEE - FUNDAMENTAL; 16 ;;
AC;PLACIDO DE CASTRO;ESTADUAL;12010391;ESC MANOEL BARROS;AEE - MÉDIO; 1 ;;
AC;PLACIDO DE CASTRO;MUNICIPAL;12010626;ESC PROF CARLOS JOSE DOS SANTOS;AEE - FUNDAMENTAL; 7 ;;
AC;PLACIDO DE CASTRO;MUNICIPAL;12010618;ESC PROF CARMELIA ALVES DE ARAUJO;AEE - FUNDAMENTAL; 9 ;;
AC;PLACIDO DE CASTRO;ESTADUAL;12010731;ESC SAO LUIZ GONZAGA;AEE - FUNDAMENTAL; 20 ;;
AC;PLACIDO DE CASTRO;ESTADUAL;12010731;ESC SAO LUIZ GONZAGA;AEE - MÉDIO; 10 ;;
AC;PLACIDO DE CASTRO;MUNICIPAL;12029424;ESC SENIRA DOS SANTOS;AEE - FUNDAMENTAL; 4 ;;
AC;PLACIDO DE CASTRO;MUNICIPAL;12029424;ESC SENIRA DOS SANTOS;AEE - INFANTIL; 9 ;;
AC;PORTO ACRE;ESTADUAL;12015326;ESC CEL JOSE PLACIDO DE CASTRO;AEE - FUNDAMENTAL; 27 ;;
AC;PORTO ACRE;ESTADUAL;12015326;ESC CEL JOSE PLACIDO DE CASTRO;AEE - MÉDIO; 4 ;;
AC;PORTO ACRE;MUNICIPAL;12011460;ESC CRISTO REI;AEE - FUNDAMENTAL; 22 ;;
AC;PORTO ACRE;MUNICIPAL;12011460;ESC CRISTO REI;AEE - INFANTIL; 14 ;;
AC;PORTO ACRE;ESTADUAL;12015334;ESC EDMUNDO PINTO DE ALMEIDA NETO;AEE - FUNDAMENTAL; 56 ;;
AC;PORTO ACRE;ESTADUAL;12015334;ESC EDMUNDO PINTO DE ALMEIDA NETO;AEE - MÉDIO; 15 ;;
AC;PORTO ACRE;ESTADUAL;12015342;ESC JADER SARAIVA MACHADO;AEE - FUNDAMENTAL; 25 ;;
AC;PORTO ACRE;ESTADUAL;12015342;ESC JADER SARAIVA MACHADO;AEE - MÉDIO; 11 ;;
AC;PORTO ACRE;MUNICIPAL;12018546;ESC NILCE MACHADO DA ROCHA;AEE - FUNDAMENTAL; 24 ;;
AC;PORTO ACRE;MUNICIPAL;12018546;ESC NILCE MACHADO DA ROCHA;AEE - INFANTIL; 20 ;;
AC;PORTO ACRE;MUNICIPAL;12020869;ESC NOVO HORIZONTE;AEE - FUNDAMENTAL; 74 ;;
AC;PORTO ACRE;MUNICIPAL;12051225;ESC PARAISO DO SABER;AEE - INFANTIL; 33 ;;
AC;PORTO ACRE;MUNICIPAL;12026280;ESC PEQUENO PRINCIPE;AEE - FUNDAMENTAL; 30 ;;
AC;PORTO ACRE;MUNICIPAL;12026280;ESC PEQUENO PRINCIPE;AEE - INFANTIL; 11 ;;
AC;PORTO ACRE;ESTADUAL;12014036;ESC SAO RAIMUNDO NONATO;AEE - FUNDAMENTAL; 9 ;;
AC;PORTO ACRE;ESTADUAL;12014125;ESC UNIAO E PROGRESSO;AEE - FUNDAMENTAL; 17 ;;
AC;PORTO ACRE;ESTADUAL;12014125;ESC UNIAO E PROGRESSO;AEE - MÉDIO; 6 ;;
AC;PORTO ACRE;ESTADUAL;12027200;ESC VITORIA;AEE - FUNDAMENTAL; 8 ;;
AC;PORTO WALTER;ESTADUAL;12003050;ESC BORGES DE AQUINO;AEE - FUNDAMENTAL; 7 ;;
AC;PORTO WALTER;ESTADUAL;12003050;ESC BORGES DE AQUINO;AEE - MÉDIO; 17 ;;
AC;PORTO WALTER;MUNICIPAL;12034800;ESC DULCILENE PEDROZA BARBARY;AEE - FUNDAMENTAL; 16 ;;
AC;PORTO WALTER;MUNICIPAL;12034800;ESC DULCILENE PEDROZA BARBARY;AEE - INFANTIL; 2 ;;
AC;PORTO WALTER;MUNICIPAL;12020400;ESC MANOEL MOREIRA PINHEIRO;AEE - FUNDAMENTAL; 28 ;;
AC;PORTO WALTER;MUNICIPAL;12020400;ESC MANOEL MOREIRA PINHEIRO;AEE - INFANTIL; 5 ;;
AC;RIO BRANCO;MUNICIPAL;12033561;CEI DAVID RODRIGUES;AEE - INFANTIL; 35 ;;
AC;RIO BRANCO;ESTADUAL;12011070;ESC AGNALDO MORENO;AEE - FUNDAMENTAL; 5 ;;
AC;RIO BRANCO;ESTADUAL;12011070;ESC AGNALDO MORENO;AEE - MÉDIO; 1 ;;
AC;RIO BRANCO;ESTADUAL;12011584;ESC ALCIMAR NUNES LEITAO;AEE - FUNDAMENTAL; 20 ;;
AC;RIO BRANCO;ESTADUAL;12011584;ESC ALCIMAR NUNES LEITAO;AEE - MÉDIO; 11 ;;
AC;RIO BRANCO;MUNICIPAL;12012009;ESC ALVARO VIEIRA DA ROCHA;AEE - FUNDAMENTAL; 53 ;;
AC;RIO BRANCO;MUNICIPAL;12011606;ESC ANICE DIB JATENE;AEE - FUNDAMENTAL; 90 ;;
AC;RIO BRANCO;ESTADUAL;12011614;ESC ANITA GARIBALDI;AEE - FUNDAMENTAL; 37 ;;
AC;RIO BRANCO;ESTADUAL;12011142;ESC ANTONIA FERNANDES DE FREITAS;AEE - FUNDAMENTAL; 54 ;;
AC;RIO BRANCO;ESTADUAL;12011150;ESC ARACY CERQUEIRA;AEE - FUNDAMENTAL; 27 ;;
AC;RIO BRANCO;ESTADUAL;12011169;ESC AUREA PIRES MONTES DE SOUZA;AEE - FUNDAMENTAL; 32 ;;
AC;RIO BRANCO;ESTADUAL;12021601;ESC AYRTON SENNA DA SILVA;AEE - FUNDAMENTAL; 34 ;;
AC;RIO BRANCO;ESTADUAL;12028703;ESC BEIJA FLOR;AEE - FUNDAMENTAL; 11 ;;
AC;RIO BRANCO;ESTADUAL;12051233;ESC BELO JARDIM;AEE - FUNDAMENTAL; 14 ;;
AC;RIO BRANCO;MUNICIPAL;12029432;ESC BENFICA;AEE - FUNDAMENTAL; 42 ;;
AC;RIO BRANCO;MUNICIPAL;12014508;ESC BOA UNIAO;AEE - FUNDAMENTAL; 11 ;;
AC;RIO BRANCO;MUNICIPAL;12014508;ESC BOA UNIAO;AEE - INFANTIL; 11 ;;
AC;RIO BRANCO;ESTADUAL;12091260;ESC BOA UNIAO ENSINO JOVEM;AEE - MÉDIO; 25 ;;
AC;RIO BRANCO;ESTADUAL;12011320;ESC CAPITAO EDGAR CERQUEIRA FILHO;AEE - FUNDAMENTAL; 4 ;;
AC;RIO BRANCO;ESTADUAL;12011320;ESC CAPITAO EDGAR CERQUEIRA FILHO;AEE - MÉDIO; 1 ;;
AC;RIO BRANCO;MUNICIPAL;12013390;ESC CARMELITA BARBOSA MONTENEGRO;AEE - INFANTIL; 31 ;;
AC;RIO BRANCO;MUNICIPAL;12009172;ESC CEI MARIA ESTELA MARQUES;AEE - INFANTIL; 18 ;;
AC;RIO BRANCO;MUNICIPAL;12033332;ESC CEI OLINDINA BEZERRA DA COSTA;AEE - INFANTIL; 61 ;;
AC;RIO BRANCO;MUNICIPAL;12033340;ESC CEI PROFESSORA RITA BATISTA;AEE - INFANTIL; 23 ;;
AC;RIO BRANCO;ESTADUAL;12026697;ESC CENTRO DE EDUCACAO DE JOVENS E ADULTOS;AEE - DIFERENTES ETAPAS; 1 ;;
AC;RIO BRANCO;ESTADUAL;12026697;ESC CENTRO DE EDUCACAO DE JOVENS E ADULTOS;AEE - FUNDAMENTAL; 12 ;;
AC;RIO BRANCO;ESTADUAL;12026697;ESC CENTRO DE EDUCACAO DE JOVENS E ADULTOS;AEE - MÉDIO; 12 ;;
AC;RIO BRANCO;ESTADUAL;12010898;ESC CENTRO DE ENSINO ESPECIAL DOM BOSCO;AEE - FUNDAMENTAL; 87 ;;
AC;RIO BRANCO;ESTADUAL;12010898;ESC CENTRO DE ENSINO ESPECIAL DOM BOSCO;AEE - INFANTIL; 7 ;;
AC;RIO BRANCO;ESTADUAL;12010898;ESC CENTRO DE ENSINO ESPECIAL DOM BOSCO;AEE - MÉDIO; 5 ;;
AC;RIO BRANCO;MUNICIPAL;12012165;ESC CHICO MENDES;AEE - FUNDAMENTAL; 56 ;;
AC;RIO BRANCO;MUNICIPAL;12022489;ESC CHRIZARUBINA LEITAO ABRAHAO;AEE - INFANTIL; 35 ;;
AC;RIO BRANCO;ESTADUAL;12033847;ESC CIVICO MILITAR WILSON BARBOSA;AEE - FUNDAMENTAL; 27 ;;
AC;RIO BRANCO;ESTADUAL;12028681;ESC CLARISSE FECURY;AEE - FUNDAMENTAL; 17 ;;
AC;RIO BRANCO;ESTADUAL;12021245;ESC CLAUDIO AUGUSTO FERREIRA DE SALES;AEE - FUNDAMENTAL; 22 ;;
AC;RIO BRANCO;ESTADUAL;12011401;ESC CLINIO BRANDAO;AEE - FUNDAMENTAL; 31 ;;
AC;RIO BRANCO;ESTADUAL;12011428;ESC COLEGIO ACREANO;AEE - FUNDAMENTAL; 44 ;;
AC;RIO BRANCO;ESTADUAL;12011428;ESC COLEGIO ACREANO;AEE - MÉDIO; 31 ;;
AC;RIO BRANCO;ESTADUAL;12011444;ESC COLEGIO ESTADUAL BARAO DO RIO BRANCO;AEE - MÉDIO; 12 ;;
AC;RIO BRANCO;ESTADUAL;12033367;ESC COLEGIO MILITAR DOM PEDRO II;AEE - FUNDAMENTAL; 39 ;;
AC;RIO BRANCO;ESTADUAL;12033367;ESC COLEGIO MILITAR DOM PEDRO II;AEE - MÉDIO; 37 ;;
AC;RIO BRANCO;ESTADUAL;12033359;ESC COLEGIO MILITAR TIRADENTES;AEE - FUNDAMENTAL; 49 ;;
AC;RIO BRANCO;ESTADUAL;12033359;ESC COLEGIO MILITAR TIRADENTES;AEE - MÉDIO; 23 ;;
AC;RIO BRANCO;ESTADUAL;12030562;ESC DARQUINHO;AEE - FUNDAMENTAL; 7 ;;
AC;RIO BRANCO;ESTADUAL;12030562;ESC DARQUINHO;AEE - MÉDIO; 1 ;;
AC;RIO BRANCO;ESTADUAL;12021717;ESC DJALMA TELES GALDINO;AEE - FUNDAMENTAL; 43 ;;
AC;RIO BRANCO;MUNICIPAL;12012254;ESC DOM GIOCONDO MARIA GROTTI;AEE - INFANTIL; 37 ;;
AC;RIO BRANCO;MUNICIPAL;12029572;ESC DONA MOZINHA FEITOSA;AEE - FUNDAMENTAL; 27 ;;
AC;RIO BRANCO;MUNICIPAL;12029572;ESC DONA MOZINHA FEITOSA;AEE - INFANTIL; 11 ;;
AC;RIO BRANCO;PARTICULAR;12010863;ESC DR ARTHUR CHALUB LEITE;AEE - FUNDAMENTAL; 14 ; Filantrópica ; Estadual 
AC;RIO BRANCO;PARTICULAR;12010863;ESC DR ARTHUR CHALUB LEITE;AEE - INFANTIL; 6 ; Filantrópica ; Estadual 
AC;RIO BRANCO;PARTICULAR;12010863;ESC DR ARTHUR CHALUB LEITE;AEE - MÉDIO; 2 ; Filantrópica ; Estadual 
AC;RIO BRANCO;ESTADUAL;12011665;ESC DR CARLOS VASCONCELOS;AEE - FUNDAMENTAL; 21 ;;
AC;RIO BRANCO;ESTADUAL;12012319;ESC DR FLAVIANO FLAVIO BATISTA;AEE - FUNDAMENTAL; 23 ;;
AC;RIO BRANCO;ESTADUAL;12011517;ESC DR JOAO BATISTA AGUIAR;AEE - MÉDIO; 28 ;;
AC;RIO BRANCO;MUNICIPAL;12013005;ESC DR JOSE CARVALHO;AEE - FUNDAMENTAL; 23 ;;
AC;RIO BRANCO;MUNICIPAL;12013005;ESC DR JOSE CARVALHO;AEE - INFANTIL; 11 ;;
AC;RIO BRANCO;ESTADUAL;12011703;ESC DR MARIO DE OLIVEIRA;AEE - FUNDAMENTAL; 67 ;;
AC;RIO BRANCO;ESTADUAL;12011711;ESC DR PIMENTEL GOMES;AEE - FUNDAMENTAL; 94 ;;
AC;RIO BRANCO;ESTADUAL;12012360;ESC DR SANTIAGO DANTAS;AEE - FUNDAMENTAL; 15 ;;
AC;RIO BRANCO;ESTADUAL;12012360;ESC DR SANTIAGO DANTAS;AEE - MÉDIO; 3 ;;
AC;RIO BRANCO;ESTADUAL;12012378;ESC DUQUE DE CAXIAS;AEE - FUNDAMENTAL; 52 ;;
AC;RIO BRANCO;ESTADUAL;12049220;ESC EDILSON FACANHA;AEE - FUNDAMENTAL; 55 ;;
AC;RIO BRANCO;ESTADUAL;12013404;ESC ELOZIRA DOS SANTOS THOME;AEE - FUNDAMENTAL; 62 ;;
AC;RIO BRANCO;ESTADUAL;12013404;ESC ELOZIRA DOS SANTOS THOME;AEE - MÉDIO; 1 ;;
AC;RIO BRANCO;ESTADUAL;12012424;ESC ERCILIA FEITOSA GOMES;AEE - FUNDAMENTAL; 28 ;;
AC;RIO BRANCO;ESTADUAL;12011274;ESC ESTADUAL RURAL BOA VISTA;AEE - FUNDAMENTAL; 10 ;;
AC;RIO BRANCO;ESTADUAL;12011274;ESC ESTADUAL RURAL BOA VISTA;AEE - INFANTIL; 1 ;;
AC;RIO BRANCO;MUNICIPAL;12013110;ESC EUFROSINA SILVA OLIVEIRA;AEE - INFANTIL; 59 ;;
AC;RIO BRANCO;MUNICIPAL;12019151;ESC FRANCISCO AUGUSTO BACURAU;AEE - FUNDAMENTAL; 74 ;;
AC;RIO BRANCO;MUNICIPAL;12012335;ESC FRANCISCO DE PAULA LEITE OITICICA FILHO;AEE - FUNDAMENTAL; 32 ;;
AC;RIO BRANCO;ESTADUAL;12012505;ESC FRANCISCO SALGADO FILHO;AEE - FUNDAMENTAL; 86 ;;
AC;RIO BRANCO;ESTADUAL;12032808;ESC FREI ANDRE MARIA FICARELLI;AEE - FUNDAMENTAL; 59 ;;
AC;RIO BRANCO;ESTADUAL;12032468;ESC FREI HEITOR MARIA TURRINI;AEE - FUNDAMENTAL; 47 ;;
AC;RIO BRANCO;ESTADUAL;12032468;ESC FREI HEITOR MARIA TURRINI;AEE - MÉDIO; 1 ;;
AC;RIO BRANCO;MUNICIPAL;12022497;ESC FREI PELEGRINO DE LIMA;AEE - INFANTIL; 56 ;;
AC;RIO BRANCO;ESTADUAL;12014354;ESC FREI THIAGO MARIA MATIOLLI;AEE - FUNDAMENTAL; 43 ;;
AC;RIO BRANCO;ESTADUAL;12011797;ESC GEORGETE ELUAN KALUME;AEE - FUNDAMENTAL; 35 ;;
AC;RIO BRANCO;ESTADUAL;12027758;ESC GLORIA PEREZ;AEE - MÉDIO; 23 ;;
AC;RIO BRANCO;ESTADUAL;12091235;ESC GOVERNADOR JOSE AUGUSTO;AEE - FUNDAMENTAL; 34 ;;
AC;RIO BRANCO;ESTADUAL;12012564;ESC HENRIQUE LIMA;AEE - MÉDIO; 42 ;;
AC;RIO BRANCO;ESTADUAL;12012017;ESC HUMBERTO SOARES DA COSTA;AEE - MÉDIO; 44 ;;
AC;RIO BRANCO;MUNICIPAL;12043028;ESC ILSON ALVES RIBEIRO;AEE - FUNDAMENTAL; 22 ;;
AC;RIO BRANCO;MUNICIPAL;12118222;ESC INFANTIL ANITA DOS SANTOS JANGLES;AEE - INFANTIL; 62 ;;
AC;RIO BRANCO;MUNICIPAL;12022527;ESC INFANTIL TERESINHA KALUME;AEE - INFANTIL; 40 ;;
AC;RIO BRANCO;ESTADUAL;12012580;ESC INSTITUTO DE EDUCACAO LOURENCO FILHO;AEE - MÉDIO; 28 ;;
AC;RIO BRANCO;ESTADUAL;12014389;ESC INSTITUTO SAO JOSE;AEE - FUNDAMENTAL; 52 ;;
AC;RIO BRANCO;ESTADUAL;12033898;ESC INTEGRAL ESTER MAIA DE OLIVEIRA;AEE - MÉDIO; 20 ;;
AC;RIO BRANCO;ESTADUAL;12033804;ESC INTEGRAL PROFESSOR MARCIO BESTENE KOURY;AEE - FUNDAMENTAL; 33 ;;
AC;RIO BRANCO;ESTADUAL;12012610;ESC IRACEMA GOMES PEREIRA;AEE - FUNDAMENTAL; 62 ;;
AC;RIO BRANCO;MUNICIPAL;12011851;ESC IRMA MARIA GABRIELA SOARES;AEE - FUNDAMENTAL; 13 ;;
AC;RIO BRANCO;MUNICIPAL;12011851;ESC IRMA MARIA GABRIELA SOARES;AEE - INFANTIL; 3 ;;
AC;RIO BRANCO;MUNICIPAL;12011681;ESC ISMAEL GOMES DE CARVALHO;AEE - FUNDAMENTAL; 68 ;;
AC;RIO BRANCO;ESTADUAL;12028690;ESC IZA MELLO;AEE - FUNDAMENTAL; 45 ;;
AC;RIO BRANCO;ESTADUAL;12011860;ESC JOAO MARIANO DA SILVA;AEE - FUNDAMENTAL; 41 ;;
AC;RIO BRANCO;ESTADUAL;12012661;ESC JOAO PAULO I;AEE - FUNDAMENTAL; 89 ;;
